BookingID,ArrivalYear,ArrivalMonth,ArrivalWeekNumber,ArrivalDayOfMonth,ArrivalHour,WeekendStays,WeekdayStays,Adults,Children,Babies,FirstTimeGuest,AffiliatedCustomer,PreviousReservations,PreviousStays,PreviousCancellations,DaysUntilConfirmation,OnlineReservation,BookingChanges,BookingToArrivalDays,ParkingSpacesBooked,SpecialRequests,PartOfGroup,CompanyReservation,OrderedMealsPerDay,FloorReserved,FloorAssigned,DailyRateEuros,DailyRateUSD,%PaidinAdvance,CountryofOriginAvgIncomeEuros (Year-2),CountryofOriginAvgIncomeEuros (Year-1),CountryofOriginHDI (Year-1),Canceled
11278,2016,10,41,8,23.0,0,1,2,2.0,0,1,0,0,0,0,0,1,0,253,0,1,0,1,1,1,1,198.9,196.911,0.0,47011.55,47683.79,0.933,0
33173,2016,4,18,28,23.75,1,3,2,0.0,0,1,0,0,0,0,0,1,0,116,0,1,0,1,1,3,3,101.58,100.5642,0.0,44929.69,46213.27,0.913,1
17874,2016,3,13,25,23.75,0,2,3,0.0,0,1,0,0,0,0,0,1,0,34,0,0,0,1,1,3,3,159.3,157.70700000000002,0.0,41259.0,42509.89,0.918,1
33434,2016,2,8,19,23.0,0,1,2,0.0,0,1,0,0,0,0,0,0,0,22,0,1,0,1,1,6,6,67.0,66.33,0.0,28742.44,29668.86,0.842,0
19089,2016,1,5,27,18.5,0,2,1,0.0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,6,6,71.7,70.983,0.0,28742.44,29668.86,0.842,0
23255,2016,4,15,4,16.5,1,1,3,0.0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,3,3,137.0,135.63,0.0,33525.74,34912.48,0.885,0
26857,2016,11,47,16,16.5,0,1,1,0.0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,1,6,6,95.0,94.05,0.0,40141.59,40833.24,0.898,0
18507,2016,8,34,14,14.5,4,5,2,0.0,0,1,0,0,0,0,0,1,0,221,0,1,0,1,1,6,6,90.95,90.04050000000001,0.0,44929.69,46213.27,0.913,0
37831,2016,9,36,3,14.5,2,3,1,0.0,0,1,0,0,0,0,0,1,0,49,0,3,0,1,0,6,6,94.32,93.37679999999999,0.0,16358.39,15813.86,0.757,0
20956,2016,7,29,11,19.5,1,0,1,0.0,0,1,0,2,2,0,0,0,0,178,0,1,0,1,1,6,6,72.68,71.95320000000001,0.0,28742.44,29668.86,0.842,0
29070,2016,12,53,30,17.75,1,2,2,0.0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,6,6,126.0,124.74,0.0,36194.87,36909.33,0.876,0
23466,2016,6,26,22,19.75,0,2,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,101.0,99.99,0.0,41259.0,42509.89,0.918,0
10233,2016,9,40,28,16.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,55,0,0,0,1,0,6,6,112.59,111.4641,0.0,13446.4,14455.0,0.743,1
22776,2016,10,44,25,18.5,0,1,1,0.0,0,0,0,22,18,4,0,0,0,0,0,1,0,1,1,6,1,0.0,0.0,0.0,28742.44,29668.86,0.842,0
23722,2016,3,12,16,15.5,0,2,1,0.0,0,1,0,0,0,0,0,0,0,15,0,0,0,1,1,6,6,97.0,96.03,0.0,47011.55,47683.79,0.933,0
34318,2016,10,44,28,17.5,0,1,2,0.0,0,1,0,0,0,0,0,1,1,186,0,0,0,1,1,6,6,68.68,67.9932,0.0,47011.55,47683.79,0.933,0
28424,2016,1,3,15,18.5,0,1,2,0.0,0,0,0,16,5,11,0,1,0,1,0,0,0,1,0,6,6,75.0,74.25,0.0,28742.44,29668.86,0.842,0
36408,2016,4,15,9,17.25,1,1,2,0.0,0,1,0,0,0,0,31,0,0,190,0,0,0,1,1,6,6,70.0,69.3,0.0,28742.44,29668.86,0.842,1
14796,2016,10,41,4,14.75,2,5,2,0.0,0,1,0,0,0,0,0,1,0,14,0,0,0,1,2,6,3,153.03,151.4997,0.0,36194.87,36909.33,0.876,0
16971,2016,10,44,24,16.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,129,0,0,0,1,1,6,6,80.75,79.9425,0.0,48799.72,49879.27,0.903,0
24883,2016,2,10,28,15.75,2,1,1,0.0,0,1,0,0,0,0,0,1,0,116,0,0,0,1,1,6,6,85.0,84.15,0.0,28742.44,29668.86,0.842,0
24379,2016,11,49,27,21.25,4,9,1,0.0,0,1,0,0,0,0,0,1,0,32,0,1,0,1,1,6,6,74.8,74.05199999999999,0.0,7199.25,7096.6,0.572,1
17524,2016,12,51,15,14.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,4,0,2,0,1,0,6,6,78.0,77.22,0.0,28742.44,29668.86,0.842,0
23192,2016,10,45,31,15.5,1,0,2,1.0,0,1,0,0,0,0,0,1,0,154,0,2,0,1,1,6,6,78.99,78.20009999999999,0.0,47011.55,47683.79,0.933,0
30898,2016,2,9,25,16.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,10,0,0,0,1,1,6,6,93.0,92.07,0.0,55032.96,56803.47,0.92,1
32890,2016,4,17,20,21.5,1,4,3,0.0,0,1,0,0,0,0,0,1,0,39,0,0,0,1,1,3,3,139.5,138.105,0.0,25612.26,26856.04,0.855,1
12985,2016,1,5,27,17.0,0,3,2,0.0,0,1,0,0,0,0,0,1,3,36,0,1,0,1,1,3,3,88.63,87.74369999999999,0.0,36194.87,36909.33,0.876,0
28782,2016,7,31,28,20.0,0,2,2,1.0,0,1,0,0,0,0,0,1,0,37,0,0,0,1,1,6,6,152.1,150.57899999999998,0.0,39179.16,40396.24,0.905,1
33058,2016,11,45,4,18.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,70,0,0,0,1,1,6,6,93.6,92.66399999999999,0.0,23967.12,25625.57,0.783,1
24818,2016,5,21,20,14.0,4,10,1,0.0,0,1,0,0,0,0,0,1,0,7,0,0,0,1,1,2,2,175.29,173.53709999999998,0.0,7199.25,7096.6,0.572,1
33345,2016,5,20,11,16.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,48,0,0,0,1,1,6,6,116.1,114.939,0.0,40141.59,40833.24,0.898,0
19634,2016,10,42,14,15.5,1,2,2,2.0,0,1,0,0,0,0,0,1,0,33,0,0,0,1,1,1,1,235.33,232.97670000000002,0.0,16358.39,15813.86,0.757,0
20729,2016,7,28,6,23.25,0,1,1,0.0,0,1,0,0,0,0,0,1,1,27,0,2,0,1,0,6,6,139.0,137.60999999999999,0.0,20623.32,21631.77,0.805,0
34719,2016,2,9,23,14.25,0,4,3,0.0,0,1,0,0,0,0,0,1,0,20,1,1,0,1,1,3,3,139.0,137.60999999999999,0.0,40141.59,40833.24,0.898,0
35900,2016,9,40,28,21.25,0,4,1,0.0,0,0,0,1,1,0,0,0,1,5,0,1,0,1,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842,0
20974,2016,10,42,9,22.75,1,0,3,0.0,0,1,0,0,0,0,0,1,0,103,0,0,0,1,1,3,3,151.2,149.688,0.0,34212.94,35436.81,0.901,1
32277,2016,7,30,20,19.75,0,2,2,2.0,0,1,0,0,0,0,0,1,0,39,0,0,0,1,1,1,1,198.9,196.911,0.0,23967.12,25625.57,0.783,1
37640,2016,7,28,8,15.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,35,0,0,0,1,1,6,6,135.9,134.541,0.0,33525.74,34912.48,0.885,0
22474,2016,4,16,16,16.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,47,0,0,0,1,1,6,6,85.5,84.645,0.0,40141.59,40833.24,0.898,0
15048,2016,6,27,26,22.5,3,5,2,0.0,0,1,0,0,0,0,0,1,0,147,0,1,0,1,1,6,6,92.08,91.1592,0.0,49233.22,50302.07,0.926,0
27632,2016,5,22,24,20.25,0,2,2,0.0,0,1,1,0,0,0,0,1,0,201,1,1,0,1,1,6,6,127.0,125.73,0.0,44929.69,46213.27,0.913,0
20905,2016,8,33,8,23.5,1,2,2,0.0,0,1,0,0,0,0,0,1,0,162,0,0,0,1,0,6,6,103.5,102.465,0.0,41259.0,42509.89,0.918,1
36775,2016,6,26,23,16.0,0,1,2,0.0,0,1,0,0,0,0,0,1,0,24,0,1,0,1,1,6,6,101.0,99.99,0.0,13446.4,14455.0,0.743,0
36669,2016,3,12,14,18.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,34,0,1,0,1,0,6,6,71.1,70.389,0.0,40141.59,40833.24,0.898,0
11376,2016,6,24,11,21.25,0,1,2,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,152.0,150.48,0.0,28742.44,29668.86,0.842,0
21599,2016,6,25,14,17.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,6,6,111.0,109.89,0.0,14659.54,14922.14,0.78,0
20235,2016,3,10,3,17.75,0,2,3,0.0,0,1,0,0,0,0,0,0,1,56,0,0,0,1,1,6,3,103.0,101.97,0.0,28742.44,29668.86,0.842,0
10812,2016,2,7,9,18.0,0,1,2,1.0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,6,3,109.0,107.91,0.0,41259.0,42509.89,0.918,0
10615,2016,5,21,21,17.75,2,4,2,0.0,0,1,0,0,0,0,0,1,0,98,0,1,0,1,1,3,3,132.6,131.274,0.0,48799.72,49879.27,0.903,0
17983,2016,7,28,4,21.75,2,5,2,0.0,0,1,0,0,0,0,0,1,0,177,0,0,0,1,1,6,6,80.75,79.9425,0.0,41259.0,42509.89,0.918,0
12095,2016,11,48,21,15.25,1,5,1,0.0,0,1,0,0,0,0,0,1,0,21,0,0,0,1,1,6,6,63.75,63.1125,0.0,16358.39,15813.86,0.757,0
18839,2016,2,7,11,18.5,0,3,2,0.0,0,1,0,0,0,0,0,1,1,70,0,1,0,1,0,6,6,78.3,77.517,0.0,36194.87,36909.33,0.876,1
29848,2016,1,5,29,15.25,0,2,2,0.0,0,1,0,0,0,0,0,0,0,15,0,2,0,1,1,6,6,87.0,86.13,0.0,28742.44,29668.86,0.842,0
12012,2016,4,18,29,20.75,2,3,2,0.0,0,1,0,0,0,0,0,1,0,88,0,1,0,1,1,6,6,119.85,118.6515,0.0,16358.39,15813.86,0.757,1
37310,2016,2,9,25,14.0,2,8,1,0.0,0,1,0,0,0,0,0,1,0,51,0,1,0,1,1,6,6,66.3,65.637,0.0,40141.59,40833.24,0.898,1
32240,2016,12,50,4,20.75,2,0,1,0.0,0,1,0,0,0,0,0,0,0,20,0,0,0,1,1,6,6,67.0,66.33,0.0,28742.44,29668.86,0.842,1
28369,2016,9,36,2,16.0,0,1,2,2.0,0,1,0,0,0,0,0,1,0,32,0,0,0,1,1,5,5,198.9,196.911,0.0,47011.55,47683.79,0.933,1
16125,2016,4,15,7,18.25,2,3,2,0.0,0,1,0,0,0,0,0,1,0,75,0,1,0,1,1,6,6,90.95,90.04050000000001,0.0,36194.87,36909.33,0.876,0
19012,2016,7,30,18,18.75,1,0,2,1.0,0,1,0,0,0,0,0,1,0,93,0,0,0,1,1,6,6,109.35,108.25649999999999,0.0,13446.4,14455.0,0.743,1
23426,2016,10,41,8,14.75,2,2,2,0.0,0,1,0,0,0,0,0,1,1,89,0,3,0,1,1,5,5,108.0,106.92,0.0,61902.13,63938.99,0.942,0
12859,2016,9,38,11,14.5,2,0,3,0.0,0,1,0,0,0,0,0,1,0,79,0,0,0,1,1,3,3,168.3,166.61700000000002,0.0,40141.59,40833.24,0.898,1
24682,2016,4,16,11,21.75,1,2,2,2.0,0,1,0,0,0,0,0,1,0,45,0,2,0,1,1,1,1,177.3,175.52700000000002,0.0,40141.59,40833.24,0.898,0
20815,2016,5,23,31,15.5,0,1,1,0.0,0,1,0,0,0,0,0,0,0,57,0,0,0,1,1,6,6,120.0,118.8,0.0,28742.44,29668.86,0.842,1
29291,2016,4,17,17,21.75,2,1,1,0.0,0,1,0,0,0,0,0,1,0,35,0,0,0,1,1,6,6,93.9,92.961,0.0,25751.51,24061.1,0.813,1
39336,2016,2,8,18,19.0,2,3,2,0.0,0,1,0,0,0,0,0,1,0,42,0,0,0,1,1,6,6,75.56,74.8044,0.0,13446.4,14455.0,0.743,1
37925,2016,6,27,27,20.0,1,5,3,0.0,0,1,0,0,0,0,0,1,0,125,0,2,0,1,1,3,3,121.55,120.33449999999999,0.0,47011.55,47683.79,0.933,0
36404,2016,11,46,8,19.75,0,2,2,0.0,0,1,0,0,0,0,0,1,0,20,0,1,0,1,0,6,6,185.0,183.15,0.0,40141.59,40833.24,0.898,0
23261,2016,12,50,8,16.25,0,2,2,0.0,0,1,0,0,0,0,0,1,2,62,0,0,0,1,1,5,5,100.6,99.594,0.0,33525.74,34912.48,0.885,0
17160,2016,5,21,21,21.75,2,3,2,0.0,0,1,0,0,0,0,0,1,0,82,0,0,0,1,1,3,3,90.95,90.04050000000001,0.0,48799.72,49879.27,0.903,0
17436,2016,9,39,23,18.5,0,2,3,0.0,0,1,0,0,0,0,0,1,2,141,0,1,0,1,1,3,3,163.8,162.162,0.0,47011.55,47683.79,0.933,0
17511,2016,8,34,14,18.0,2,2,2,0.0,1,1,0,0,0,0,0,1,1,28,0,0,0,1,1,2,3,187.0,185.13,0.0,39179.16,40396.24,0.905,0
34428,2016,10,44,27,16.5,2,3,2,0.0,0,1,0,0,0,0,0,1,0,9,0,1,0,1,1,6,6,140.0,138.6,0.0,40141.59,40833.24,0.898,0
15436,2016,2,8,20,20.0,1,1,2,0.0,0,1,0,0,0,0,0,1,0,6,0,0,0,1,0,6,6,81.0,80.19,0.0,5682.73,6133.89,0.627,0
35840,2016,12,53,27,19.0,0,5,2,0.0,0,1,0,0,0,0,0,1,0,248,0,0,0,1,0,6,6,70.55,69.8445,0.0,40141.59,40833.24,0.898,1
17263,2016,4,15,7,23.25,0,3,2,0.0,0,1,0,0,0,0,0,1,0,61,0,0,0,1,1,3,3,118.8,117.612,0.0,44929.69,46213.27,0.913,0
16890,2016,10,44,29,18.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,197,0,0,0,1,1,6,6,96.3,95.337,0.0,36194.87,36909.33,0.876,1
24693,2016,5,19,4,16.0,0,4,2,0.0,0,1,0,0,0,0,55,1,0,253,0,0,0,1,1,6,6,90.0,89.1,1.0,28742.44,29668.86,0.842,1
15044,2016,2,9,27,22.25,2,1,2,0.0,0,1,0,0,0,0,0,1,0,24,0,0,0,1,1,3,3,48.67,48.1833,0.0,47011.55,47683.79,0.933,0
16924,2016,6,24,9,15.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,71,0,0,0,1,1,6,6,126.9,125.631,0.0,39179.16,40396.24,0.905,1
14211,2016,3,13,20,15.5,2,3,2,0.0,0,1,0,0,0,0,0,1,1,2,0,1,0,1,1,6,6,130.0,128.7,0.0,33525.74,34912.48,0.885,0
23857,2016,12,53,29,23.5,1,3,2,0.0,0,1,0,0,0,0,0,1,0,15,0,2,0,1,0,6,6,102.0,100.98,0.0,40141.59,40833.24,0.898,0
11604,2016,7,30,18,17.75,1,1,1,0.0,0,1,0,0,0,0,0,1,0,11,0,0,0,1,1,2,2,181.0,179.19,0.0,28742.44,29668.86,0.842,0
25096,2016,8,34,17,18.75,0,1,1,1.0,0,1,0,0,0,0,0,1,5,184,0,2,0,1,2,6,6,82.13,81.3087,0.0,47011.55,47683.79,0.933,1
13575,2016,3,10,3,19.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,35,0,0,0,1,0,6,6,71.1,70.389,0.0,47045.65,48975.0,0.929,1
22848,2016,3,12,17,14.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,17,0,1,0,1,1,6,6,80.0,79.2,0.0,28742.44,29668.86,0.842,0
11942,2016,9,37,6,21.25,0,2,2,0.0,0,1,0,0,0,0,0,1,0,67,0,1,0,1,1,6,6,98.1,97.119,0.0,33525.74,34912.48,0.885,1
20538,2016,1,1,1,19.0,2,2,2,2.0,0,1,0,0,0,0,0,1,0,25,0,0,0,1,1,5,5,178.25,176.4675,0.0,33525.74,34912.48,0.885,1
14072,2016,4,16,11,16.75,1,5,2,0.0,0,1,0,0,0,0,0,1,0,85,0,0,0,1,1,6,6,72.76,72.03240000000001,0.0,41259.0,42509.89,0.918,0
19884,2016,8,33,7,14.75,1,0,2,0.0,0,1,0,0,0,0,0,1,0,78,0,0,0,1,1,6,6,117.9,116.721,0.0,41259.0,42509.89,0.918,1
37143,2016,11,45,1,20.75,0,4,2,0.0,0,1,0,0,0,0,0,1,2,15,0,1,0,1,0,6,6,85.0,84.15,0.0,40141.59,40833.24,0.898,0
28391,2016,5,19,6,14.25,0,2,1,0.0,0,1,0,0,0,0,0,0,0,112,0,0,0,1,1,6,6,90.0,89.1,0.0,28742.44,29668.86,0.842,0
34236,2016,5,19,3,19.0,0,3,2,0.0,0,1,0,0,0,0,0,1,0,85,0,0,0,1,1,3,3,140.4,138.996,0.0,61902.13,63938.99,0.942,0
31119,2016,7,28,9,20.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,22,0,0,0,1,1,6,6,85.0,84.15,0.0,33525.74,34912.48,0.885,0
26152,2016,5,21,15,16.0,2,1,2,0.0,0,1,0,0,0,0,0,1,2,36,0,2,0,1,1,6,6,118.65,117.46350000000001,0.0,61902.13,63938.99,0.942,1
31250,2016,10,41,4,18.75,0,3,1,0.0,0,1,0,0,0,0,0,1,0,183,0,2,0,1,1,6,6,103.5,102.465,0.0,51067.98,69056.05,0.929,1
15914,2016,2,9,24,15.5,0,1,1,0.0,0,0,0,23,21,2,0,0,0,0,0,1,0,1,1,6,6,65.0,64.35,0.0,28742.44,29668.86,0.842,0
12300,2016,5,20,8,15.25,2,0,2,0.0,0,1,0,1,0,1,0,1,0,177,0,0,0,1,2,6,6,121.0,119.78999999999999,1.0,28742.44,29668.86,0.842,1
11099,2016,5,21,19,18.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,16,0,0,0,1,1,3,3,124.8,123.55199999999999,0.0,41259.0,42509.89,0.918,0
31871,2016,7,29,12,23.75,0,1,2,2.0,0,1,0,0,0,0,0,1,0,125,0,0,0,1,1,1,1,177.3,175.52700000000002,0.0,28742.44,29668.86,0.842,0
30494,2016,7,28,5,20.5,0,1,3,0.0,0,1,0,0,0,0,0,1,0,160,0,1,0,1,1,6,2,96.9,95.93100000000001,0.0,41259.0,42509.89,0.918,0
27982,2016,6,25,17,21.25,0,2,2,0.0,0,1,0,0,0,0,0,1,0,88,0,0,0,1,0,6,6,116.1,114.939,0.0,49233.22,50302.07,0.926,1
22018,2016,4,17,20,23.5,0,1,1,0.0,0,0,0,2,2,0,0,0,0,16,0,0,0,1,1,6,6,95.0,94.05,0.0,33525.74,34912.48,0.885,0
27834,2016,10,44,26,16.25,0,1,1,0.0,0,1,0,0,0,0,0,1,0,13,0,1,0,1,1,6,6,90.0,89.1,0.0,40141.59,40833.24,0.898,0
31405,2016,9,37,10,16.75,2,5,2,0.0,0,1,0,0,0,0,0,1,0,31,0,1,0,1,1,0,0,178.42,176.6358,0.0,40141.59,40833.24,0.898,0
30784,2016,3,13,21,20.5,1,0,1,0.0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,6,6,79.0,78.21,0.0,33525.74,34912.48,0.885,0
29178,2016,11,49,29,23.0,0,1,1,0.0,0,1,0,0,0,0,0,1,0,14,0,0,0,1,1,6,6,79.0,78.21,0.0,28742.44,29668.86,0.842,0
36103,2016,9,40,30,18.25,1,2,2,0.0,0,1,0,0,0,0,0,1,0,91,0,0,0,1,1,6,6,80.0,79.2,0.0,40141.59,40833.24,0.898,0
20694,2016,7,28,4,21.0,1,3,3,0.0,0,1,0,0,0,0,0,0,1,6,0,2,0,1,1,2,2,174.5,172.755,0.0,28742.44,29668.86,0.842,0
35846,2016,9,38,16,17.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,25,0,4,0,1,1,6,6,155.67,154.11329999999998,0.0,61902.13,63938.99,0.942,0
33139,2016,8,36,29,14.25,3,8,2,0.0,0,1,0,0,0,0,0,1,0,57,0,0,0,1,1,3,3,123.55,122.3145,0.0,40141.59,40833.24,0.898,1
39074,2016,7,28,5,17.5,0,4,2,0.0,0,1,0,0,0,0,0,1,1,88,0,0,0,1,1,3,3,87.3,86.42699999999999,0.0,33525.74,34912.48,0.885,0
15571,2016,3,10,2,22.5,0,2,1,0.0,0,1,0,0,0,0,0,1,1,7,0,0,0,1,1,6,6,65.0,64.35,0.0,41259.0,42509.89,0.918,0
31459,2016,10,44,29,22.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,258,0,0,0,1,1,6,6,96.3,95.337,0.0,36194.87,36909.33,0.876,1
29684,2016,9,38,11,16.5,2,0,2,0.0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,6,5,105.0,103.95,0.0,28742.44,29668.86,0.842,0
26331,2016,10,41,6,17.25,0,3,1,0.0,0,1,0,0,0,0,0,1,0,41,0,0,0,1,1,6,6,119.0,117.81,0.0,47045.65,48975.0,0.929,0
38455,2016,10,45,30,22.0,2,0,2,0.0,0,1,0,0,0,0,0,1,0,57,0,1,0,1,0,6,6,89.1,88.20899999999999,0.0,40141.59,40833.24,0.898,0
21864,2016,2,9,22,20.0,1,3,2,1.0,0,1,0,0,0,0,0,0,0,5,0,2,0,1,1,5,5,106.0,104.94,0.0,61902.13,63938.99,0.942,0
22912,2016,8,35,27,18.5,0,1,3,0.0,0,1,0,0,0,0,0,1,0,80,0,1,0,1,1,6,6,99.1,98.109,0.0,16358.39,15813.86,0.757,0
17712,2016,3,11,11,14.0,14,35,0,0.0,0,1,0,0,0,0,0,0,21,16,0,0,0,1,1,6,-1,0.0,0.0,0.0,28742.44,29668.86,0.842,0
22686,2016,10,44,24,16.25,1,0,2,0.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,130.5,129.195,0.0,28742.44,29668.86,0.842,0
27927,2016,10,42,13,18.0,2,3,2,0.0,0,1,0,0,0,0,0,1,0,245,0,0,0,1,1,6,6,106.59,105.5241,0.0,47011.55,47683.79,0.933,0
28906,2016,2,10,28,23.0,2,0,2,0.0,0,1,0,0,0,0,0,1,0,43,0,0,0,1,1,3,3,90.9,89.991,0.0,44929.69,46213.27,0.913,1
34527,2016,8,32,3,18.5,2,5,2,0.0,0,1,0,0,0,0,0,1,0,265,0,0,0,1,1,6,6,72.25,71.5275,0.0,40141.59,40833.24,0.898,0
18066,2016,8,36,30,23.0,2,5,2,0.0,0,1,0,0,0,0,0,1,0,227,0,0,0,1,1,6,6,92.29,91.36710000000001,0.0,20623.32,21631.77,0.805,1
23108,2016,2,7,12,16.5,0,1,2,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,6,6,55.08,54.529199999999996,0.0,40141.59,40833.24,0.898,0
37325,2016,4,18,24,23.75,2,2,1,0.0,0,1,0,0,0,0,0,1,0,60,0,0,0,1,1,6,6,89.46,88.5654,0.0,13446.4,14455.0,0.743,1
34591,2016,9,36,2,20.0,2,7,1,0.0,0,1,0,0,0,0,0,1,2,87,0,1,0,1,1,6,6,85.0,84.15,0.0,28742.44,29668.86,0.842,1
28349,2016,9,37,4,18.0,2,0,3,0.0,0,1,0,0,0,0,0,1,0,76,0,1,0,1,1,1,0,207.9,205.821,0.0,28742.44,29668.86,0.842,1
17841,2016,4,18,27,16.0,1,4,2,0.0,0,1,0,0,0,0,0,1,0,95,0,1,0,1,0,6,6,89.25,88.3575,0.0,61902.13,63938.99,0.942,0
11823,2016,5,20,9,14.25,1,3,2,0.0,0,1,0,0,0,0,0,1,0,111,0,1,0,1,0,6,6,93.75,92.8125,0.0,40141.59,40833.24,0.898,0
37403,2016,3,12,18,16.25,0,2,1,0.0,0,1,0,0,0,0,0,1,1,115,0,0,0,1,2,6,6,70.0,69.3,0.0,40141.59,40833.24,0.898,0
18442,2016,4,18,29,15.25,0,1,2,0.0,0,1,0,0,0,0,0,1,0,44,0,0,0,1,1,6,2,85.5,84.645,0.0,17534.3,18186.49,0.807,0
18924,2016,12,50,4,18.25,2,0,2,1.0,0,1,0,0,0,0,0,1,0,104,0,1,0,1,1,6,6,109.8,108.702,0.0,33525.74,34912.48,0.885,1
32196,2016,5,20,9,14.0,1,2,1,0.0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,1,6,6,95.0,94.05,0.0,40141.59,40833.24,0.898,0
23157,2016,5,20,9,22.75,1,3,2,0.0,0,1,0,0,0,0,0,1,0,21,0,2,0,1,0,6,6,114.0,112.86,0.0,39179.16,40396.24,0.905,0
36199,2016,2,6,5,15.0,1,2,2,0.0,0,1,0,0,0,0,0,1,0,33,0,1,0,1,1,6,6,80.3,79.497,0.0,40141.59,40833.24,0.898,0
26618,2016,1,3,10,17.5,2,1,2,0.0,0,1,0,0,0,0,0,1,0,7,0,1,0,1,1,6,6,89.0,88.11,0.0,36194.87,36909.33,0.876,0
22740,2016,1,2,9,19.75,2,4,1,1.0,0,1,0,0,0,0,0,1,0,29,0,0,0,1,1,6,6,100.0,99.0,0.0,28742.44,29668.86,0.842,1
20356,2016,4,16,15,15.25,0,2,2,0.0,0,1,0,0,0,0,0,1,0,14,0,0,0,1,1,3,3,142.0,140.58,0.0,36194.87,36909.33,0.876,1
39192,2016,9,39,22,21.5,0,1,1,0.0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,6,5,175.0,173.25,0.0,13446.4,14455.0,0.743,0
28149,2016,3,12,16,22.5,0,2,2,0.0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,3,0,0,0.0,0.0,0.0,28742.44,29668.86,0.842,0
23239,2016,12,50,9,22.25,0,2,2,0.0,0,1,0,0,0,0,0,1,0,82,0,1,0,1,0,6,3,79.2,78.408,0.0,40141.59,40833.24,0.898,0
25402,2016,8,35,21,15.0,1,0,2,0.0,0,1,0,0,0,0,0,1,1,16,0,1,0,1,0,6,2,129.0,127.71,0.0,7507.24,7822.97,0.655,1
36092,2016,5,21,19,18.0,1,3,2,0.0,0,1,0,0,0,0,0,1,0,100,0,1,0,1,1,6,6,136.0,134.64,0.0,40141.59,40833.24,0.898,0
23686,2016,8,36,30,23.5,0,3,3,0.0,0,1,0,0,0,0,0,1,0,55,0,1,0,1,1,3,3,142.2,140.778,0.0,44929.69,46213.27,0.913,0
27916,2016,10,43,16,23.25,2,4,1,0.0,0,1,0,0,0,0,0,1,0,81,0,0,0,1,1,6,6,76.5,75.735,0.0,20623.32,21631.77,0.805,0
15230,2016,12,52,22,22.0,0,2,2,2.0,0,1,0,0,0,0,0,1,0,59,0,1,0,1,1,1,1,134.62,133.2738,0.0,28742.44,29668.86,0.842,0
28311,2016,9,39,22,20.75,0,1,2,0.0,0,1,0,0,0,0,0,1,0,108,0,1,0,1,1,3,6,115.04,113.8896,0.0,28742.44,29668.86,0.842,0
28020,2016,9,39,21,20.5,0,2,2,0.0,0,1,0,0,0,0,0,1,0,57,0,0,0,1,1,6,6,101.52,100.50479999999999,0.0,55032.96,56803.47,0.92,0
38903,2016,6,27,30,23.5,0,1,2,0.0,0,1,0,0,0,0,0,1,0,6,0,1,0,1,0,6,6,139.0,137.60999999999999,0.0,28742.44,29668.86,0.842,0
19726,2016,5,21,20,20.75,0,1,2,0.0,0,1,0,0,0,0,98,1,1,198,0,0,0,1,1,6,5,65.0,64.35,0.0,28742.44,29668.86,0.842,1
10848,2016,4,17,23,20.25,2,1,2,0.0,0,1,0,0,0,0,0,1,0,44,0,0,0,1,1,5,5,95.0,94.05,0.0,28742.44,29668.86,0.842,0
34502,2016,11,46,12,23.0,2,3,2,0.0,0,1,0,0,0,0,0,1,0,3,1,1,0,1,0,6,6,99.1,98.109,0.0,33525.74,34912.48,0.885,0
